# WAVELENGTH THROUGHPUT
1.685400024414062781e+00 0.000000000000000000e+00
1.686400024414062671e+00 0.000000000000000000e+00
1.687400024414062560e+00 8.373106919107576294e-05
1.688400024414062450e+00 9.088260220239540062e-05
1.689400024414062562e+00 9.910460362810619064e-05
1.690400024414062452e+00 1.064428887532099376e-04
1.691400024414062564e+00 1.160581077055389108e-04
1.692400024414062454e+00 1.269869921466399570e-04
1.693400024414062566e+00 1.390502539533163755e-04
1.694400024414062456e+00 1.526146550028431147e-04
1.695400024414062568e+00 1.673769606536747775e-04
1.696400024414062457e+00 1.841814450666279788e-04
1.697400024414062569e+00 2.043144458412798111e-04
1.698400024414062459e+00 2.252597159344936614e-04
1.699400024414062571e+00 2.519590583999003716e-04
1.700400024414062461e+00 2.814754957320030797e-04
1.701400024414062573e+00 3.138918548307117031e-04
1.702400024414062463e+00 3.542939986862860577e-04
1.703400024414062575e+00 3.978247440437998974e-04
1.704400024414062464e+00 4.479908156447267253e-04
1.705400024414062576e+00 5.059466959245982869e-04
1.706400024414062466e+00 5.718043362975182373e-04
1.707400024414062578e+00 6.464306949569854346e-04
1.708400024414062468e+00 7.299108753431672635e-04
1.709400024414062580e+00 8.261060483608648544e-04
1.710400024414062470e+00 9.359314788818343415e-04
1.711400024414062582e+00 1.056322473689928591e-03
1.712400024414062472e+00 1.196826901764118031e-03
1.713400024414062583e+00 1.355314596680628559e-03
1.714400024414062473e+00 1.529517075806036781e-03
1.715400024414062585e+00 1.728664669046535386e-03
1.716400024414062475e+00 1.961683680113710665e-03
1.717400024414062587e+00 2.218456526662379667e-03
1.718400024414062477e+00 2.519714161108090565e-03
1.719400024414062589e+00 2.871662642323770647e-03
1.720400024414062479e+00 3.260796413867929344e-03
1.721400024414062591e+00 3.713388962569567648e-03
1.722400024414062480e+00 4.241287728719624409e-03
1.723400024414062592e+00 4.849764172544207552e-03
1.724400024414062482e+00 5.564504008252993406e-03
1.725400024414062594e+00 6.420142555273796771e-03
1.726400024414062484e+00 7.413648617032164191e-03
1.727400024414062596e+00 8.586036140422493093e-03
1.728400024414062486e+00 9.980416350079101759e-03
1.729400024414062598e+00 1.168159971760237420e-02
1.730400024414062488e+00 1.365333784991362709e-02
1.731400024414062599e+00 1.604314835950407594e-02
1.732400024414062489e+00 1.892105298195844582e-02
1.733400024414062601e+00 2.205842802481898859e-02
1.734400024414062491e+00 2.552349858076292596e-02
1.735400024414062603e+00 2.902892004011699278e-02
1.736400024414062493e+00 3.274000463078753642e-02
1.737400024414062605e+00 3.658407002409450048e-02
1.738400024414062495e+00 4.108991760834562745e-02
1.739400024414062607e+00 4.572659457186296211e-02
1.740400024414062496e+00 5.096057031028124878e-02
1.741400024414062608e+00 5.684622346197232279e-02
1.742400024414062498e+00 6.306971976013042713e-02
1.743400024414062610e+00 7.003797779676929069e-02
1.744400024414062500e+00 7.784255948564987315e-02
1.745400024414062390e+00 8.700563039295715340e-02
1.746400024414062502e+00 9.726476373560610789e-02
1.747400024414062392e+00 1.095122163824706341e-01
1.748400024414062504e+00 1.238813845876095415e-01
1.749400024414062393e+00 1.404438854710756412e-01
1.750400024414062505e+00 1.596721741626110913e-01
1.751400024414062395e+00 1.809587556961141375e-01
1.752400024414062507e+00 2.028953880350583550e-01
1.753400024414062397e+00 2.266927563909937604e-01
1.754400024414062509e+00 2.505675798108423225e-01
1.755400024414062399e+00 2.746787831251377709e-01
1.756400024414062511e+00 2.982670220441722697e-01
1.757400024414062401e+00 3.209259014609540106e-01
1.758400024414062512e+00 3.409585476451377217e-01
1.759400024414062402e+00 3.596003220040880355e-01
1.760400024414062514e+00 3.762074266333918504e-01
1.761400024414062404e+00 3.913314644746131998e-01
1.762400024414062516e+00 4.054247267411751343e-01
1.763400024414062406e+00 4.191128786094392433e-01
1.764400024414062518e+00 4.313061427056923414e-01
1.765400024414062408e+00 4.431038546320798521e-01
1.766400024414062520e+00 4.541832198835532575e-01
1.767400024414062409e+00 4.642641709988348242e-01
1.768400024414062521e+00 4.742128382380135232e-01
1.769400024414062411e+00 4.834021479901912111e-01
1.770400024414062523e+00 4.919688842458342926e-01
1.771400024414062413e+00 4.989111420019441967e-01
1.772400024414062525e+00 5.050236208289388129e-01
1.773400024414062415e+00 5.099899322764048781e-01
1.774400024414062527e+00 5.138175045952941833e-01
1.775400024414062417e+00 5.171081929985466008e-01
1.776400024414062528e+00 5.184366149257395584e-01
1.777400024414062418e+00 5.203960494074586496e-01
1.778400024414062530e+00 5.205501229370494976e-01
1.779400024414062420e+00 5.218815976701906001e-01
1.780400024414062532e+00 5.227622021491308280e-01
1.781400024414062422e+00 5.230236901973784880e-01
1.782400024414062534e+00 5.236902122061276588e-01
1.783400024414062424e+00 5.236895957662506262e-01
1.784400024414062536e+00 5.240443924170595791e-01
1.785400024414062425e+00 5.248942724539699123e-01
1.786400024414062537e+00 5.252532169072904322e-01
1.787400024414062427e+00 5.259880456560436235e-01
1.788400024414062539e+00 5.273915442919732133e-01
1.789400024414062429e+00 5.279015456975186815e-01
1.790400024414062541e+00 5.284460364713541303e-01
1.791400024414062431e+00 5.288312308415538121e-01
1.792400024414062543e+00 5.289898850888344883e-01
1.793400024414062432e+00 5.286890139104358788e-01
1.794400024414062544e+00 5.287664098675481927e-01
1.795400024414062434e+00 5.275210339556699601e-01
1.796400024414062546e+00 5.266864529291803709e-01
1.797400024414062436e+00 5.251396099258067718e-01
1.798400024414062548e+00 5.236091625279341022e-01
1.799400024414062438e+00 5.225616157635653014e-01
1.800400024414062550e+00 5.208680996680485897e-01
1.801400024414062440e+00 5.197575749124320188e-01
1.802400024414062552e+00 5.179728223100640294e-01
1.803400024414062441e+00 5.164118838200142392e-01
1.804400024414062553e+00 5.144813503843237434e-01
1.805400024414062443e+00 5.127102966253901384e-01
1.806400024414062555e+00 5.115814808625125387e-01
1.807400024414062445e+00 5.110718755792034163e-01
1.808400024414062557e+00 5.103600421822339639e-01
1.809400024414062447e+00 5.097969848031017603e-01
1.810400024414062559e+00 5.095759361967973078e-01
1.811400024414062448e+00 5.086263464281906010e-01
1.812400024414062560e+00 5.094567125725952828e-01
1.813400024414062450e+00 5.096274316712152697e-01
1.814400024414062562e+00 5.105599609163060659e-01
1.815400024414062452e+00 5.114127961881976825e-01
1.816400024414062564e+00 5.118713765174783825e-01
1.817400024414062454e+00 5.128137453796882683e-01
1.818400024414062566e+00 5.144093281252977157e-01
1.819400024414062456e+00 5.155051318627877910e-01
1.820400024414062568e+00 5.161975069084737688e-01
1.821400024414062457e+00 5.177172034596011496e-01
1.822400024414062569e+00 5.192442958546598097e-01
1.823400024414062459e+00 5.196093777880176345e-01
1.824400024414062571e+00 5.220098475746444144e-01
1.825400024414062461e+00 5.233217912329564125e-01
1.826400024414062573e+00 5.244800426559106388e-01
1.827400024414062463e+00 5.252343942658377340e-01
1.828400024414062575e+00 5.257700758363323956e-01
1.829400024414062464e+00 5.265475066620385336e-01
1.830400024414062576e+00 5.281911811189222705e-01
1.831400024414062466e+00 5.284992202982897735e-01
1.832400024414062578e+00 5.299657854323621686e-01
1.833400024414062468e+00 5.305339870796862423e-01
1.834400024414062580e+00 5.306071936896887831e-01
1.835400024414062470e+00 5.307637978034789317e-01
1.836400024414062582e+00 5.322751070747588908e-01
1.837400024414062472e+00 5.322850388701004798e-01
1.838400024414062583e+00 5.326707779971920909e-01
1.839400024414062473e+00 5.325916808661333990e-01
1.840400024414062585e+00 5.330442097041870886e-01
1.841400024414062475e+00 5.325139638880654891e-01
1.842400024414062587e+00 5.328526571712359772e-01
1.843400024414062477e+00 5.327480247260021340e-01
1.844400024414062589e+00 5.325002170474313345e-01
1.845400024414062479e+00 5.325852626061551298e-01
1.846400024414062591e+00 5.314631705328387579e-01
1.847400024414062480e+00 5.307389247198296411e-01
1.848400024414062592e+00 5.308918376443330089e-01
1.849400024414062482e+00 5.297716156449858715e-01
1.850400024414062594e+00 5.286758721899372793e-01
1.851400024414062484e+00 5.281489946355464316e-01
1.852400024414062596e+00 5.279863521525614001e-01
1.853400024414062486e+00 5.273083831418756695e-01
1.854400024414062598e+00 5.255559995542279372e-01
1.855400024414062488e+00 5.250484181412822249e-01
1.856400024414062599e+00 5.241723699968859895e-01
1.857400024414062489e+00 5.246071794651284703e-01
1.858400024414062601e+00 5.239321844407166529e-01
1.859400024414062491e+00 5.232825121579653960e-01
1.860400024414062603e+00 5.227384978643703217e-01
1.861400024414062493e+00 5.220755481446711643e-01
1.862400024414062605e+00 5.212765777788377353e-01
1.863400024414062495e+00 5.208734268925959698e-01
1.864400024414062607e+00 5.200633795580784646e-01
1.865400024414062496e+00 5.205455252225013041e-01
1.866400024414062608e+00 5.208660910651252696e-01
1.867400024414062498e+00 5.204844441387603826e-01
1.868400024414062610e+00 5.208749033573557563e-01
1.869400024414062500e+00 5.212487956012876733e-01
1.870400024414062390e+00 5.219942807993127598e-01
1.871400024414062502e+00 5.227006947003892678e-01
1.872400024414062392e+00 5.234413015054201201e-01
1.873400024414062504e+00 5.243719673090493361e-01
1.874400024414062393e+00 5.251888303066369890e-01
1.875400024414062505e+00 5.257629913278907274e-01
1.876400024414062395e+00 5.269123292906663369e-01
1.877400024414062507e+00 5.269783145817734660e-01
1.878400024414062397e+00 5.274121637346387281e-01
1.879400024414062509e+00 5.277604412191285732e-01
1.880400024414062399e+00 5.289243277434030333e-01
1.881400024414062511e+00 5.295097620678589356e-01
1.882400024414062401e+00 5.301013831150535038e-01
1.883400024414062512e+00 5.306442710827291576e-01
1.884400024414062402e+00 5.316004449290127054e-01
1.885400024414062514e+00 5.323204668816723384e-01
1.886400024414062404e+00 5.331013514519279406e-01
1.887400024414062516e+00 5.335095146488345597e-01
1.888400024414062406e+00 5.335262636878861375e-01
1.889400024414062518e+00 5.346198475331462863e-01
1.890400024414062408e+00 5.348484023738346860e-01
1.891400024414062520e+00 5.347976195470011129e-01
1.892400024414062409e+00 5.343866082977160037e-01
1.893400024414062521e+00 5.344067729106921627e-01
1.894400024414062411e+00 5.349756445879114697e-01
1.895400024414062523e+00 5.355730432572987088e-01
1.896400024414062413e+00 5.360599383807209684e-01
1.897400024414062525e+00 5.364111954618264733e-01
1.898400024414062415e+00 5.366110003955024688e-01
1.899400024414062527e+00 5.369078704129114366e-01
1.900400024414062417e+00 5.368483124250220673e-01
1.901400024414062528e+00 5.369046461396248526e-01
1.902400024414062418e+00 5.379365832522157165e-01
1.903400024414062530e+00 5.380525704963888822e-01
1.904400024414062420e+00 5.379093768148750510e-01
1.905400024414062532e+00 5.384798748855399442e-01
1.906400024414062422e+00 5.385632100819308654e-01
1.907400024414062534e+00 5.384546514218550017e-01
1.908400024414062424e+00 5.386761220159859143e-01
1.909400024414062536e+00 5.387935947201146769e-01
1.910400024414062425e+00 5.393273674502250259e-01
1.911400024414062537e+00 5.392099561921077644e-01
1.912400024414062427e+00 5.394999383716537755e-01
1.913400024414062539e+00 5.398966290974704929e-01
1.914400024414062429e+00 5.408833223331094286e-01
1.915400024414062541e+00 5.400851808338190674e-01
1.916400024414062431e+00 5.395890641294203149e-01
1.917400024414062543e+00 5.399309144185149290e-01
1.918400024414062432e+00 5.399359942208662444e-01
1.919400024414062544e+00 5.398379276576935615e-01
1.920400024414062434e+00 5.390692337157521052e-01
1.921400024414062546e+00 5.387537370461376041e-01
1.922400024414062436e+00 5.394901654039980787e-01
1.923400024414062548e+00 5.382953388603877176e-01
1.924400024414062438e+00 5.379925282610489301e-01
1.925400024414062550e+00 5.375533049767264870e-01
1.926400024414062440e+00 5.368252918622106185e-01
1.927400024414062552e+00 5.359679625857644014e-01
1.928400024414062441e+00 5.350311732224606320e-01
1.929400024414062553e+00 5.350173705581745542e-01
1.930400024414062443e+00 5.347480611010432261e-01
1.931400024414062555e+00 5.338908019459902565e-01
1.932400024414062445e+00 5.335413950388738780e-01
1.933400024414062557e+00 5.328830749373084652e-01
1.934400024414062447e+00 5.315847721176915064e-01
1.935400024414062559e+00 5.312824518823054953e-01
1.936400024414062448e+00 5.305823843399237738e-01
1.937400024414062560e+00 5.299051873432460980e-01
1.938400024414062450e+00 5.295087832137145289e-01
1.939400024414062562e+00 5.291429940905951756e-01
1.940400024414062452e+00 5.291472795363443282e-01
1.941400024414062564e+00 5.290781471145056258e-01
1.942400024414062454e+00 5.292848391952782450e-01
1.943400024414062566e+00 5.302046943284257630e-01
1.944400024414062456e+00 5.306843619096595077e-01
1.945400024414062568e+00 5.309922594998929268e-01
1.946400024414062457e+00 5.311394709258125957e-01
1.947400024414062569e+00 5.314563715823655832e-01
1.948400024414062459e+00 5.321325066965615358e-01
1.949400024414062571e+00 5.324220699303208182e-01
1.950400024414062461e+00 5.331260887938512605e-01
1.951400024414062573e+00 5.333534236116868055e-01
1.952400024414062463e+00 5.336583630215837593e-01
1.953400024414062575e+00 5.345616840645786016e-01
1.954400024414062464e+00 5.346763028573201515e-01
1.955400024414062576e+00 5.349751452930754381e-01
1.956400024414062466e+00 5.355323850261139995e-01
1.957400024414062578e+00 5.361145087017022970e-01
1.958400024414062468e+00 5.361919534477906923e-01
1.959400024414062580e+00 5.357673498396915424e-01
1.960400024414062470e+00 5.364562429952803857e-01
1.961400024414062582e+00 5.365723313473873546e-01
1.962400024414062472e+00 5.364905145102250028e-01
1.963400024414062583e+00 5.361760420896147794e-01
1.964400024414062473e+00 5.365748198219052467e-01
1.965400024414062585e+00 5.363014171347887382e-01
1.966400024414062475e+00 5.359981715716664041e-01
1.967400024414062587e+00 5.358066381271895384e-01
1.968400024414062477e+00 5.355540694261650136e-01
1.969400024414062589e+00 5.354040694715237469e-01
1.970400024414062479e+00 5.343543365015143154e-01
1.971400024414062591e+00 5.352777062235821726e-01
1.972400024414062480e+00 5.352201923245006876e-01
1.973400024414062592e+00 5.340312006903170650e-01
1.974400024414062482e+00 5.338199590028227526e-01
1.975400024414062594e+00 5.335480170907391795e-01
1.976400024414062484e+00 5.335288572922086692e-01
1.977400024414062596e+00 5.337203777189478693e-01
1.978400024414062486e+00 5.336052246968262525e-01
1.979400024414062598e+00 5.332481403208153559e-01
1.980400024414062488e+00 5.333776591859998861e-01
1.981400024414062599e+00 5.329393686978063371e-01
1.982400024414062489e+00 5.330779994196499505e-01
1.983400024414062601e+00 5.332307172499165526e-01
1.984400024414062491e+00 5.334079793609848297e-01
1.985400024414062603e+00 5.327524326282465639e-01
1.986400024414062493e+00 5.332165707141726108e-01
1.987400024414062605e+00 5.334992675616365698e-01
1.988400024414062495e+00 5.338797952485928588e-01
