# WAVELENGTH THROUGHPUT
5.481500244140624645e-01 0.000000000000000000e+00
5.491500244140624654e-01 0.000000000000000000e+00
5.501500244140624662e-01 2.828729371703715678e-09
5.511500244140624671e-01 3.897837132499124481e-09
5.521500244140624680e-01 4.897137931667723075e-09
5.531500244140624689e-01 6.214639814936463078e-09
5.541500244140624698e-01 6.422466158162704378e-09
5.551500244140624707e-01 7.001382273831057281e-09
5.561500244140624716e-01 7.220052566804628771e-09
5.571500244140624725e-01 7.641438772412523678e-09
5.581500244140624734e-01 6.127001801313471608e-09
5.591500244140624742e-01 3.569626051608324270e-09
5.601500244140624751e-01 3.381679294694897856e-09
5.611500244140624760e-01 3.928780911027279194e-09
5.621500244140624769e-01 3.715134898056362219e-09
5.631500244140624778e-01 3.787639259221795484e-09
5.641500244140624787e-01 4.476674601287595781e-09
5.651500244140624796e-01 5.969176149224093286e-09
5.661500244140624805e-01 8.296785847297336415e-09
5.671500244140624813e-01 9.508426703021958987e-09
5.681500244140624822e-01 1.223492338284647483e-08
5.691500244140624831e-01 1.188673854985620395e-08
5.701500244140624840e-01 1.417334147575585101e-08
5.711500244140624849e-01 1.418213292245504217e-08
5.721500244140624858e-01 1.616421164769452569e-08
5.731500244140624867e-01 1.397059413447101774e-08
5.741500244140624876e-01 1.286452746559357924e-08
5.751500244140624885e-01 1.196267156889487613e-08
5.761500244140624893e-01 1.343789411097773257e-08
5.771500244140624902e-01 1.450149139765142224e-08
5.781500244140624911e-01 1.437818376146636238e-08
5.791500244140624920e-01 1.470712382792412726e-08
5.801500244140624929e-01 1.691580961626051093e-08
5.811500244140624938e-01 2.056172875570835139e-08
5.821500244140624947e-01 2.347550977269388504e-08
5.831500244140624956e-01 2.627529930156609094e-08
5.841500244140624964e-01 2.694071775762243430e-08
5.851500244140624973e-01 2.761865341540894483e-08
5.861500244140624982e-01 2.806495339408222934e-08
5.871500244140624991e-01 3.559382044201836301e-08
5.881500244140625000e-01 4.201055977498049309e-08
5.891500244140625009e-01 4.691918440785328981e-08
5.901500244140625018e-01 5.270110574412234873e-08
5.911500244140625027e-01 5.699320463557203064e-08
5.921500244140625036e-01 6.591099716409136780e-08
5.931500244140625044e-01 7.061691223010749969e-08
5.941500244140625053e-01 8.762369930281051762e-08
5.951500244140625062e-01 9.903800339091261456e-08
5.961500244140625071e-01 1.160561105218787759e-07
5.971500244140625080e-01 1.751923002097512197e-07
5.981500244140625089e-01 3.953620670930356058e-07
5.991500244140625098e-01 1.353098880085216359e-06
6.001500244140625107e-01 4.638093124464931037e-06
6.011500244140625115e-01 1.743266800628436353e-05
6.021500244140625124e-01 8.440811903335711404e-05
6.031500244140625133e-01 3.619152894206945840e-04
6.041500244140625142e-01 1.446208891548939101e-03
6.051500244140625151e-01 4.786023600580309803e-03
6.061500244140625160e-01 1.209542476994689489e-02
6.071500244140625169e-01 2.423239579974648464e-02
6.081500244140625178e-01 4.032397496380690088e-02
6.091500244140625187e-01 5.783168382475897124e-02
6.101500244140625195e-01 7.399803261438729629e-02
6.111500244140625204e-01 8.697138209073651538e-02
6.121500244140625213e-01 9.664095823435581156e-02
6.131500244140625222e-01 1.036496337063689127e-01
6.141500244140625231e-01 1.091947262773305255e-01
6.151500244140625240e-01 1.141237170639626541e-01
6.161500244140625249e-01 1.191242933020149608e-01
6.171500244140625258e-01 1.243825916164061074e-01
6.181500244140625266e-01 1.296788462698327538e-01
6.191500244140625275e-01 1.348894760194866149e-01
6.201500244140625284e-01 1.399541033835614845e-01
6.211500244140625293e-01 1.439730547910910985e-01
6.221500244140625302e-01 1.470769181411644977e-01
6.231500244140625311e-01 1.491055005174815318e-01
6.241500244140625320e-01 1.515409121560898908e-01
6.251500244140625329e-01 1.538444790781237914e-01
6.261500244140625338e-01 1.554685069510998441e-01
6.271500244140625346e-01 1.566856960543607236e-01
6.281500244140625355e-01 1.575510866463563087e-01
6.291500244140625364e-01 1.581737060547129536e-01
6.301500244140625373e-01 1.584089278763042841e-01
6.311500244140625382e-01 1.584302492655847716e-01
6.321500244140625391e-01 1.588682954038356243e-01
6.331500244140625400e-01 1.602812113328619947e-01
6.341500244140625409e-01 1.627319394764682459e-01
6.351500244140625417e-01 1.658492757196246836e-01
6.361500244140625426e-01 1.690911234216486425e-01
6.371500244140625435e-01 1.720641986834367532e-01
6.381500244140625444e-01 1.744491428715263526e-01
6.391500244140625453e-01 1.764195285596691642e-01
6.401500244140625462e-01 1.781949623654116299e-01
6.411500244140625471e-01 1.800978578767707672e-01
6.421500244140625480e-01 1.820031766733940237e-01
6.431500244140625488e-01 1.838213852898151202e-01
6.441500244140625497e-01 1.853192860324449076e-01
6.451500244140625506e-01 1.863982424663590542e-01
6.461500244140625515e-01 1.872188766546499239e-01
6.471500244140625524e-01 1.881694106663757970e-01
6.481500244140625533e-01 1.895641980654063086e-01
6.491500244140625542e-01 1.913452962049069228e-01
6.501500244140625551e-01 1.931439223184701903e-01
6.511500244140624449e-01 1.947215513590574432e-01
6.521500244140624458e-01 1.959264411257618799e-01
6.531500244140624467e-01 1.965134862119889969e-01
6.541500244140624476e-01 1.966945573162436622e-01
6.551500244140624485e-01 1.966105179808847192e-01
6.561500244140624494e-01 1.963942474538546423e-01
6.571500244140624503e-01 1.960386066523116255e-01
